ACH-000668,-16.198494,10.692227
ACH-000671,27.907112,-5.5899734
ACH-000673,19.033453,8.178919
ACH-000676,-8.59641,5.7480135
ACH-000677,18.191544,17.615732
ACH-000680,-22.411358,-8.257163
ACH-000681,23.905111,2.6805344
ACH-000682,-9.798018,13.067163
ACH-000683,-17.39816,-2.6147234
ACH-000684,62.016933,1.504721
ACH-000685,-5.8714476,-2.6120446
ACH-000688,62.560425,2.4688833
ACH-000693,-1.9478891,6.894294
ACH-000694,-0.20808871,-4.49053
ACH-000695,-51.36234,-24.815977
ACH-000696,4.0582433,16.429356
ACH-000697,-48.00259,-25.091139
ACH-000698,-51.504665,-21.262047
ACH-000699,14.890146,13.271213
ACH-000700,-3.243201,3.8567193
ACH-000701,0.5781822,-7.9023695
ACH-000702,-49.19089,-22.197872
ACH-000704,20.056025,3.7286482
ACH-000706,24.129265,12.133871
ACH-000709,57.959393,2.8783712
ACH-000711,5.4365096,2.917272
ACH-000713,-2.7762833,15.677626
ACH-000714,-46.38485,-23.007725
ACH-000716,-3.1014647,7.8294754
ACH-000717,16.099314,10.432081
ACH-000718,15.970948,11.170307
ACH-000719,22.025553,-2.5986452
ACH-000720,34.437595,8.226914
ACH-000721,-4.717418,4.8247976
ACH-000722,-13.062957,-16.192036
ACH-000724,29.874605,-1.5021453
ACH-000725,-18.765696,8.009745
ACH-000732,-8.35118,16.04826
ACH-000734,1.6833593,5.239946
ACH-000735,45.71528,2.1692686
ACH-000736,-16.108177,-5.866207
ACH-000738,12.578406,17.823038
ACH-000739,-7.3338203,11.791841
ACH-000740,-8.951724,1.5042847
ACH-000741,13.974712,8.40318
ACH-000746,-22.821177,0.58612394
ACH-000747,-8.719026,13.601128
ACH-000748,15.470085,18.136942
ACH-000753,7.456934,17.005487
ACH-000754,-52.02572,-24.462372
ACH-000756,34.60219,2.7625973
ACH-000757,1.777619,16.637321
ACH-000758,-14.538414,14.697775
ACH-000760,0.5932145,15.305617
ACH-000762,32.26471,5.567801
ACH-000763,-49.29033,-24.89539
ACH-000764,30.424713,2.3934245
ACH-000765,20.882507,11.289303
ACH-000766,30.912096,1.0004166
ACH-000767,-49.085403,-19.183886
ACH-000768,18.080421,16.359013
ACH-000769,-11.793013,-2.1080434
ACH-000770,-50.791656,-24.376661
ACH-000771,34.643925,1.4630095
ACH-000773,-46.228844,-24.370293
ACH-000774,-2.2454863,10.453774
ACH-000775,-18.476871,9.271603
ACH-000776,-2.6770024,3.2647884
ACH-000777,31.812685,-3.9495115
ACH-000778,3.2153392,15.473493
ACH-000781,18.244072,5.645211
ACH-000782,-44.599724,-26.046276
ACH-000783,-19.608755,-1.1532097
ACH-000784,-1.508415,-6.4423413
ACH-000785,1.0534438,-8.508003
ACH-000787,33.10894,10.773404
ACH-000788,46.201664,3.239024
ACH-000790,-49.025414,-21.582405
